incident_id,incident_entity,peer_name,peer_country,latitude,longitude,confidence,verification_status,exposure_reason,source_type,source_url,source_citation
ATK-PHARMA-038,Modern Ag Alliance,Corteva Agriscience,United States,41.670489,-93.715464,DIRECTIONAL,citation_mismatch_downgraded,"Corteva is a leading pesticide maker that would benefit from the same liability-shield laws, exposing it to reputational blowback if its involvement in industry astroturf coalitions is similarly exposed.",unverified_citation,,Original citation (https://usrtk.org/pesticides/modern-ag-alliance-is-a-bayer-lobbying-and-pr-group/) checked and does not mention Corteva Agriscience in support of this claim; downgraded to unverified.
ATK-PHARMA-038,Modern Ag Alliance,Syngenta,Switzerland,47.5666639,7.6055118,MEDIUM,resourced_correctly,"Syngenta, facing its own paraquat product-liability litigation, is exposed to the same delegitimization risk from covert industry-funded 'farmer coalition' liability-shield campaigns.",news_report,https://www.aboutlawsuits.com/paraquat/syngenta-settles-paraquat-parkinsons-lawsuit-trial-philadelphia/,"Confirms Syngenta faces 6,500+ paraquat product-liability lawsuits and reached a master settlement, supporting the shared product-liability/delegitimization exposure claim."
ATK-PHARMA-038,Modern Ag Alliance,BASF SE,Germany,51.1792223,6.8401689,DIRECTIONAL,model_inference,"BASF is a major agrochemical producer with dicamba/glyphosate-linked litigation exposure, sharing the reputational and legislative-strategy risk of covertly funded pesticide liability-shield advocacy.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-039,West Pharmaceutical Services,Becton Dickinson (BD),United States,34.0795881,-117.2313012,DIRECTIONAL,citation_mismatch_downgraded,"BD is a competing supplier of prefillable syringes and injectable drug-delivery components, exposed to the same single-supplier ransomware-shutdown concentration risk that halted West's global operations.",unverified_citation,,Original citation (https://compliancehub.wiki/west-pharmaceutical-services-ransomware-breach-2026/) checked and does not mention Becton Dickinson (BD) in support of this claim; downgraded to unverified.
ATK-PHARMA-039,West Pharmaceutical Services,Gerresheimer AG,Germany,51.2044919,6.8865029,DIRECTIONAL,model_inference,"Gerresheimer supplies glass vials, syringes and closures to major drugmakers, carrying the same downstream injectable-pipeline exposure to a manufacturing-halting cyberattack that hit West.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-039,West Pharmaceutical Services,Stevanato Group,Italy,42.6384261,12.674297,DIRECTIONAL,model_inference,"Stevanato is a key maker of glass primary packaging and injectable delivery systems, exposed to the same critical-single-node ransomware and supply-continuity risk laid bare by the West incident.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-039,West Pharmaceutical Services,AptarGroup,United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"Aptar supplies elastomer and drug-delivery components to injectable and inhalation drugmakers, sharing West's profile as a linchpin supplier whose cyber-outage would cascade across the drug pipeline.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-040,"WuXi AppTec Co., Ltd.",WuXi Biologics,China,34.5412252,108.9237067,CONFIRMED,confirmed,WuXi Biologics was named alongside WuXi AppTec in earlier BIOSECURE Act drafts and faces the same 1260H/Biotechnology-Company-of-Concern decoupling pathway despite not being added to the June 2026 list.,news_report,https://www.pharmamanufacturing.com/editors-review/article/55386905/why-wasnt-wuxi-biologics-added-to-dods-1260h-list-like-wuxi-apptec,Pharma Manufacturing: why WuXi Biologics was not (yet) on the 1260H list like WuXi AppTec
ATK-PHARMA-040,"WuXi AppTec Co., Ltd.",BGI Group,China,34.5412252,108.9237067,CONFIRMED,confirmed,"BGI was expressly named as a biotechnology company of concern in earlier BIOSECURE drafts, exposed to the same sanctions-pathway and federal-procurement-prohibition decoupling risk as WuXi AppTec.",news_report,https://www.thefdalawblog.com/2026/06/wuxi-apptecs-1260h-listing-brings-the-biosecure-act-back-to-center-stage/,FDA Law Blog: BIOSECURE Act named entities including BGI and MGI/Complete Genomics
ATK-PHARMA-040,"WuXi AppTec Co., Ltd.",MGI / Complete Genomics,China,34.5412252,108.9237067,CONFIRMED,confirmed,MGI and its Complete Genomics affiliate were named in the House BIOSECURE bill and face the identical 1260H-listing and BIOSECURE decoupling exposure that now threatens WuXi AppTec's US revenue base.,news_report,https://www.thefdalawblog.com/2026/06/wuxi-apptecs-1260h-listing-brings-the-biosecure-act-back-to-center-stage/,FDA Law Blog: BIOSECURE named entities include MGI and Complete Genomics
ATK-PHARMA-040,"WuXi AppTec Co., Ltd.",Pentagon 1260H-listed biotech entities (June 2026 additions),China,34.5412252,108.9237067,REPORTED,confirmed,The 65 entities added to the June 2026 1260H list share WuXi AppTec's presumptive-Company-of-Concern status and the same multi-year procurement-prohibition decoupling horizon.,regulatory,https://www.wilmerhale.com/en/insights/client-alerts/20260611-pentagon-adds-65-new-entities-to-the-1260h-list-of-chinese-military-companies,WilmerHale: Pentagon adds 65 new entities to the 1260H list
ATK-PHARMA-041,Novo Nordisk A/S,Eli Lilly and Company,United States,39.7576132,-86.1521511,DIRECTIONAL,model_inference,"Lilly holds the same crown-jewel R&D IP (GLP-1 compound data, AI discovery models) and cloud/DevOps attack surface that FulcrumSec exploited via leaked GitHub/Azure credentials at Novo.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-041,Novo Nordisk A/S,Roche Holding AG,Switzerland,46.7985624,8.2319736,DIRECTIONAL,model_inference,Roche's large R&D data estate and proprietary discovery models represent the same high-value cyber-extortion target and secrets-in-code exposure that led to Novo's 1.3TB breach.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-041,Novo Nordisk A/S,Pfizer,United States,39.3591216,-87.4038195,DIRECTIONAL,model_inference,Pfizer's extensive software-development pipeline and clinical/IP data make it exposed to the same leaked-credential-in-JavaScript and over-privileged-token attack vector FulcrumSec used against Novo.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-041,Novo Nordisk A/S,Merck & Co.,United States,35.3325321,-80.7654684,DIRECTIONAL,model_inference,Merck (previously hit by the NotPetya attack) holds valuable drug-discovery IP and faces the same cyber-extortion and secrets-management risk that enabled the Novo R&D data theft.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-042,Hospital pharmacies,Fresenius Kabi,Germany,51.0741112,10.3289017,REPORTED,confirmed,"One of the handful of firms (with Hospira, Amneal, Hikma) at the center of US vialed/prefilled sterile-injectable supply; named alongside Hospira as an affected supplier of shortage-listed sodium bicarbonate, so it carries the same single-defect-triggers-shortage and particulate-recall exposure.",news_report,https://pharmabottlenecks.com/chokepoints/sterile-injectables-shortages,"Pharma Bottlenecks: sterile injectables & shortage economics naming Hikma, Amneal, Fresenius Kabi and Pfizer/Hospira at the center, with sodium bicarbonate shortage participants"
ATK-PHARMA-042,Hospital pharmacies,Hikma Pharmaceuticals,United Kingdom,54.7023545,-3.2765753,MEDIUM,confirmed,Core US sterile-injectables supplier concentrated in the same shortage-prone hospital-drug categories as Hospira; a CGMP or particulate event at its fill lines would flow straight into the same ASHP/FDA shortage list.,news_report,https://pharmabottlenecks.com/chokepoints/sterile-injectables-shortages,Pharma Bottlenecks names Hikma among the firms sitting at the center of US vialed/prefilled injectables supply
ATK-PHARMA-042,Hospital pharmacies,Amphastar Pharmaceuticals,United States,34.0850418,-117.5534223,REPORTED,confirmed,Named among manufacturers of shortage-listed injectable sodium bicarbonate affected in the same shortage cycle as Hospira; a single-site sterile-fill defect would replicate Hospira's safety/supply-concentration exposure on the identical molecules.,news_report,https://pharmabottlenecks.com/chokepoints/sterile-injectables-shortages,"Coverage listing Hospira, Exela, Amphastar and Fresenius Kabi as affected by injectable sodium bicarbonate shortage"
ATK-PHARMA-042,Hospital pharmacies,Baxter International,United States,42.1593191,-87.8781685,REPORTED,confirmed,"Its North Cove, NC plant made ~60% of US IV-fluid supply until Hurricane Helene flooded it, the archetypal single-site sterile-supply concentration failure that mirrors Hospira's McPherson exposure.",news_report,https://pharmabottlenecks.com/chokepoints/sterile-injectables-shortages,Pharma Bottlenecks on Baxter North Cove producing ~60% of US IV fluids and extreme concentration risk
ATK-PHARMA-043,Biogen Inc.,"Eisai Co., Ltd.",Japan,36.5748441,139.2394179,REPORTED,reconfirmed_via_search,Biogen's co-development partner on the amyloid franchise; its lead asset Leqembi faces the same CMS coverage-restriction and reimbursement-risk dynamics that killed Aduhelm's commercial case.,news_report,https://www.cms.gov/newsroom/press-releases/statement-broader-medicare-coverage-leqembi-available-following-fda-traditional-approval,"Eisai/Biogen's Leqembi is subject to CMS coverage-with-evidence-development conditions (registry enrollment, diagnosis criteria) confirmed by CMS itself."
ATK-PHARMA-043,Biogen Inc.,Eli Lilly and Company,United States,39.7576132,-86.1521511,REPORTED,reconfirmed_via_search,Its Kisunla (donanemab) is an amyloid-targeting Alzheimer drug directly exposed to the same Medicare/CMS coverage-with-conditions regime that gutted Aduhelm's revenue.,news_report,https://www.cms.gov/training-education/medicare-learning-network/newsletter/2024-07-11-mlnc,Lilly's Kisunla (donanemab) is confirmed subject to the same CMS coverage-with-evidence-development registry requirements as other amyloid-targeting Alzheimer's drugs.
ATK-PHARMA-043,Biogen Inc.,Roche (Genentech),Switzerland,46.7985624,8.2319736,DIRECTIONAL,model_inference,A long-standing developer of anti-amyloid antibodies (gantenerumab program) whose Alzheimer bets run into the identical FDA-approval-then-reimbursement risk that stranded Aduhelm.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-044,Novo Nordisk UK affiliate,Novartis,Switzerland,47.5761841,7.5741507,REPORTED,confirmed,"Named by the PMCPA in the same enforcement cycle for ABPI Code breaches, exposed to the identical UK transfers-of-value disclosure and conduct-monitoring regime that reprimanded Novo Nordisk.",regulatory,https://www.pmcpa.org.uk/about-us/media/news/novartis-pfizer-otsuka-and-novo-nordisk-named-in-advertisements-for-breaches-of-the-abpi-code/,"PMCPA news: Novartis, Pfizer, Otsuka and Novo Nordisk named in advertisements for ABPI Code breaches"
ATK-PHARMA-044,Novo Nordisk UK affiliate,Pfizer,United States,39.3591216,-87.4038195,REPORTED,confirmed,"Named by the PMCPA in the same batch of ABPI Code breach advertisements, subject to the same UK disclosure-of-payments and promotional-conduct rules under which Novo Nordisk was reprimanded.",regulatory,https://www.pmcpa.org.uk/about-us/media/news/novartis-pfizer-otsuka-and-novo-nordisk-named-in-advertisements-for-breaches-of-the-abpi-code/,PMCPA news naming Pfizer among firms with ABPI Code breaches published in advertisements
ATK-PHARMA-044,Novo Nordisk UK affiliate,Otsuka Pharmaceutical,Japan,34.7455071,135.5198277,REPORTED,confirmed,"Named alongside Novo Nordisk in the PMCPA breach advertisements, exposed to the same PMCPA/ABPI transfers-of-value disclosure and reputational-sanction machinery.",regulatory,https://www.pmcpa.org.uk/about-us/media/news/novartis-pfizer-otsuka-and-novo-nordisk-named-in-advertisements-for-breaches-of-the-abpi-code/,PMCPA news naming Otsuka among four drugmakers with ABPI Code breaches
ATK-PHARMA-045,Rite Aid customers (2017-2018 purchasers),CVS Health,United States,40.4324943,-79.7951029,DIRECTIONAL,model_inference,"A large US drugstore chain holding the same class of customer PII (names, addresses, DOB, ID) that RansomHub-style social-engineering intrusions target; identical credential-impersonation and retention-of-stale-data exposure.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-045,Rite Aid customers (2017-2018 purchasers),Walgreens Boots Alliance,United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,A national pharmacy chain with the same retail customer-data footprint and third-party/credential attack surface exploited in the Rite Aid RansomHub breach.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-045,Rite Aid customers (2017-2018 purchasers),Change Healthcare (UnitedHealth),United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"Healthcare-sector target of a major 2024 ransomware intrusion via compromised credentials, illustrating the same access-via-stolen-credentials and mass-PII-exfiltration threat surface as the Rite Aid attack.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-046,Apoteket AB,Apohem AB,Sweden,59.6749712,14.5208584,MEDIUM,resourced_correctly,Fined SEK 8M in the same IMY decision as Apoteket for the identical Meta Pixel deployment transmitting special-category health data to Meta in breach of GDPR Articles 9 and 32(1).,news_report,https://www.imy.se/en/news/administrative-fines-against-apoteket-and-apohem-for-transferring-personal-data-to-meta/,"Official Swedish DPA (IMY) release confirming SEK 8M fine against Apohem AB in the same decision as Apoteket for unlawful Meta Pixel transfer of health data, breaching GDPR."
ATK-PHARMA-046,Apoteket AB,Advocate Aurora Health,United States,39.7837304,-100.445882,REPORTED,confirmed,"Paid $12.25M for exposing ~3 million patients' data via Meta Pixel, the same tracking-tool-leaks-health-data mechanism that triggered Apoteket's fine.",news_report,https://www.feroot.com/blog/pixel-tracking-violations-us-healthcare-100m/,Feroot: Advocate Aurora Health $12.25M settlement for Meta Pixel patient-data exposure
ATK-PHARMA-046,Apoteket AB,Mass General Brigham,United States,42.3915308,-71.0788755,REPORTED,confirmed,"$18.4M settlement over cookie and Meta Pixel tracking violations, the identical inadvertent-health-data-to-Meta exposure Apoteket was penalized for.",news_report,https://www.feroot.com/blog/pixel-tracking-violations-us-healthcare-100m/,Feroot: Mass General Brigham $18.4M settlement for cookie/pixel tracking violations
ATK-PHARMA-047,Glenmark Pharmaceuticals Inc. USA,Teva Pharmaceutical Industries,Israel,30.8124247,34.8594762,CONFIRMED,reconfirmed_via_search,"Named as Glenmark's co-conspirator on pravastatin price-fixing; settled the same DOJ generics-cartel probe (criminal penalty plus $450M FCA kickback/price-fixing settlements), the exact conduct and enforcement exposure as this incident.",news_report,https://www.fiercepharma.com/pharma/teva-glenmark-reach-price-fixing-settlement-doj-225-million-and-30-million-agree-divest,"Confirmed: Teva and Glenmark jointly charged for pravastatin price-fixing (2013-2015); Teva paid $225M criminal penalty, Glenmark $30M, both required to divest pravastatin."
ATK-PHARMA-047,Glenmark Pharmaceuticals Inc. USA,Apotex Inc.,Canada,61.0666922,-107.991707,CONFIRMED,reconfirmed_via_search,"Named as a Glenmark co-conspirator in the pravastatin scheme and admitted its role in the same DOJ generics price-fixing investigation, paying $24.1M; identical antitrust/False Claims exposure.",news_report,https://www.justice.gov/archives/opa/pr/generic-pharmaceutical-company-admits-fixing-price-widely-used-cholesterol-medication,"Confirmed: Apotex admitted conspiring with Teva and Glenmark to fix pravastatin prices (2013-2015), paid $24.1M criminal penalty plus $49M FCA civil settlement."
ATK-PHARMA-047,Glenmark Pharmaceuticals Inc. USA,Sandoz (Novartis generics),Switzerland,46.7985624,8.2319736,CONFIRMED,unverified_access_blocked,"Admitted its role in the same DOJ generic-drug price-fixing conspiracy and paid a $195M criminal penalty, sharing the identical cartel-enforcement and downstream False Claims exposure.",news_report,https://www.fiercepharma.com/pharma/teva-glenmark-reach-price-fixing-settlement-doj-225-million-and-30-million-agree-divest,"Fierce Pharma noting Taro, Sandoz and Apotex admitted roles paying $205.7M, $195M and $24.1M in the generics probe"
ATK-PHARMA-047,Glenmark Pharmaceuticals Inc. USA,Taro Pharmaceutical Industries,Israel,30.8124247,34.8594762,CONFIRMED,reconfirmed_via_search,"Admitted its role in the same generic-drug price-fixing schemes and paid $205.7M, exposed to the identical DOJ cartel enforcement and follow-on FCA liability closing around this probe.",news_report,https://www.complianceweek.com/regulatory-enforcement/taro-pharma-to-pay-206m-to-resolve-price-fixing-charges/,"Confirmed: Taro paid $205.7M criminal penalty (plus $213.3M civil) for generic-drug price-fixing conspiracies (2013-2015) in the same DOJ generics-cartel probe, though its named conspiracy was with Sandoz, not directly Glenmark on pravastatin."
ATK-PHARMA-048,Theratechnologies Inc.,Bachem Holding,Switzerland,46.7985624,8.2319736,REPORTED,reconfirmed_via_search,One of Theratechnologies' exclusive third-party manufacturers for EGRIFTA SV raw materials/drug substance; a compliance or fill-finish stoppage at this single-source CDMO is precisely the supply-continuity risk that idled EGRIFTA.,news_report,https://www.fiercepharma.com/pharma/theratechnologies-warns-hiv-med-disruption-after-third-party-plant-shutdown,Confirmed: Theratechnologies depends exclusively on Bachem and Jubilant for EGRIFTA SV raw materials/drug substance/product; a third-party plant shutdown (FDA-inspection-related) caused the 2024-2025 supply disruption.
ATK-PHARMA-048,Theratechnologies Inc.,Jubilant Pharmova,India,22.3511148,78.6677428,REPORTED,reconfirmed_via_search,Named as one of the two exclusive suppliers for EGRIFTA SV drug substance/product; its fill-finish sites carry the same FDA-observation-triggers-shutdown risk that created the supply gap for Theratechnologies.,news_report,https://www.fiercepharma.com/pharma/theratechnologies-warns-hiv-med-disruption-after-third-party-plant-shutdown,"Confirmed: Theratechnologies' annual report names Jubilant (Jubilant Pharmova) alongside Bachem as its exclusive manufacturers for EGRIFTA SV raw materials, drug substance and drug product."
ATK-PHARMA-048,Theratechnologies Inc.,Catalent,United States,38.9418439,-94.5311179,DIRECTIONAL,model_inference,A leading fill-finish CDMO on which many small/micro-cap sponsors depend as a sole source; an FDA Office of Compliance action against one of its lines would replicate the single-CMO idling that hit EGRIFTA SV.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-049,Novo Nordisk A/S,Eli Lilly and Company,United States,39.7576132,-86.1521511,DIRECTIONAL,citation_mismatch_downgraded,"The other obesity-drug scaler (Zepbound/Mounjaro) whose rapid manufacturing expansion drives Scope 3 growth, facing the same CSRD-era climate-disclosure scrutiny and net-zero credibility test as Novo's Ozempic/Wegovy ramp.",unverified_citation,,Original citation (https://tracenable.com/company/novo-nordisk/climate-targets) checked and does not mention Eli Lilly and Company in support of this claim; downgraded to unverified.
ATK-PHARMA-049,Novo Nordisk A/S,Roche Holding,Switzerland,46.7985624,8.2319736,DIRECTIONAL,model_inference,"Large pharma with ~90%+ of its footprint in Scope 3 value-chain emissions and a public net-zero pledge, exposed to the same ESG-rater and CSRD assurance scrutiny of transition-risk disclosure as Novo.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-049,Novo Nordisk A/S,AstraZeneca,United Kingdom,52.1904423,0.1343133,DIRECTIONAL,model_inference,"A major pharma with an ambitious near-term net-zero commitment dominated by Scope 3, facing identical scrutiny when growth-driven value-chain emissions rise against interim science-based targets.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-050,Granules India Limited,Dr. Reddy's Laboratories,India,22.3511148,78.6677428,REPORTED,reconfirmed_via_search,"Cited by the FDA in the same wave of Indian-plant warning letters for record-keeping/data-integrity violations, the identical torn-records and CGMP-documentation exposure that escalated Granules' Gagillapur site to OAI.",news_report,https://wjla.com/features/i-team/patients-at-risk-as-india-drug-plants-falsify-records-destroy-data-insiders-warn-health-doctors-prescriptions-fda-pharmaceutical-generic-united-states,"Dr. Reddy's has a documented FDA warning-letter history for data-integrity failures (records changed/destroyed, undeclared testing lab) and is independently named alongside Granules and Zydus in reporting on Indian-plant record-falsification patterns."
ATK-PHARMA-050,Granules India Limited,Cipla Limited,India,22.3511148,78.6677428,REPORTED,reconfirmed_via_search,"Received an FDA warning letter over torn weigh slips and destroyed documents found in scrap, the same data-integrity/discarded-CGMP-records pattern that adulterated Granules' output.",news_report,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cipla-limited-660904-11172023,"Confirmed via FDA warning letter (11/17/2023): torn printer weigh slips and QA-signed documents found in scrap/shredding bags at Cipla's Pithampur facility, matching the discarded-CGMP-records pattern described."
ATK-PHARMA-050,Granules India Limited,Aurobindo Pharma (Eugia),India,22.3511148,78.6677428,REPORTED,reconfirmed_via_search,"Its Eugia subsidiary was flagged repeatedly by the FDA for falsified records and adulterated drugs, the same data-integrity failure mode that produced Granules' OAI escalation.",news_report,https://wjla.com/features/i-team/patients-at-risk-as-india-drug-plants-falsify-records-destroy-data-insiders-warn-health-doctors-prescriptions-fda-pharmaceutical-generic-united-states,"Confirmed: FDA flagged Aurobindo's Eugia subsidiary five times in under a year for falsified records, adulterated drugs, and failed tests; workers filmed loading shredded-document trash bags outside a plant."
ATK-PHARMA-050,Granules India Limited,Zydus Lifesciences,India,22.3511148,78.6677428,REPORTED,reconfirmed_via_search,"Named among Indian manufacturers cited by the FDA for record-keeping violations including inaccurate and destroyed data, sharing the same CGMP data-integrity enforcement exposure as Granules.",news_report,https://wjla.com/features/i-team/patients-at-risk-as-india-drug-plants-falsify-records-destroy-data-insiders-warn-health-doctors-prescriptions-fda-pharmaceutical-generic-united-states,"Zydus has FDA warning letters for CGMP violations and is independently named alongside Dr. Reddy's and Granules in investigative reporting on Indian-plant record-keeping/data-falsification violations, though its most recent 2024 letter reportedly did not itself cite data integrity specifically."
ATK-PHARMA-051,Targeted Bayer executive & family,UnitedHealth Group (UnitedHealthcare),United States,39.7837304,-100.445882,REPORTED,confirmed,"Its CEO Brian Thompson was shot and killed in December 2024, the reference event for targeted violence against healthcare leadership that the sector read as migrating from payers to drug-makers like Bayer's executive.",news_report,https://www.statnews.com/2024/12/05/unitedhealthcare-ceo-thompson-killing-executive-security-protection-risks/,STAT on UnitedHealthcare CEO killing laying bare rising security risks for healthcare leaders
ATK-PHARMA-051,Targeted Bayer executive & family,Pfizer,United States,39.3591216,-87.4038195,DIRECTIONAL,model_inference,A large US pharmaceutical maker whose senior executives face the same escalating targeted-violence and executive-protection risk that the sector inferred from the arson attack on the Bayer executive's home.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-051,Targeted Bayer executive & family,Johnson & Johnson,United States,32.3766071,-97.3568623,DIRECTIONAL,model_inference,A major drug-maker whose pharmaceutical-division leadership shares the same exposure to healthcare-directed targeted violence and home-address executive-security gaps highlighted by the Bayer incident.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-052,George N. Demos,Kadmon Holdings,United States,39.7837304,-100.445882,REPORTED,confirmed,"An executive (Gerard Ryan) traded ahead of Kadmon's FDA approval announcement for Rezurock and pleaded guilty to insider trading, the same FDA-catalyst material-nonpublic-information exposure as the Acadia/Demos case.",news_report,https://hannahhowell.com/gerard-ryan-traded-confidential-fda-drug-data-pleaded-guilty-insider-trading/,Report on Gerard Ryan trading on confidential FDA drug data at Kadmon and pleading guilty
ATK-PHARMA-052,George N. Demos,CytoDyn Inc.,United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,"Its CEO Nader Pourhassan was sentenced for misleading investors about FDA drug development and selling stock at inflated prices, the same FDA-disclosure insider-trading/securities-fraud exposure as Demos.",news_report,https://www.justice.gov/opa/pr/biotech-ceo-sentenced-securities-fraud-scheme,DOJ release confirming CytoDyn CEO Nader Pourhassan was sentenced for securities fraud/insider trading after misleading investors about FDA drug development prospects.
ATK-PHARMA-052,George N. Demos,Acadia Pharmaceuticals,United States,39.7837304,-100.445882,CONFIRMED,confirmed,"The issuer whose Nuplazid FDA decision Demos front-ran; it faces the direct governance, disclosure-timing and insider-control exposure that any company with an FDA catalyst and informed officers carries.",news_report,https://timesofsandiego.com/crime/2025/03/07/former-pharmaceutical-executive-pleads-guilty-after-1-3m-gain-from-insider-trading/,Times of San Diego identifying Acadia Pharmaceuticals as the company whose FDA action Demos traded ahead of
ATK-PHARMA-053,"GenoGenix, LLC","ProRx, LLC",United States,39.7837304,-100.445882,REPORTED,reconfirmed_via_search,"A 503B outsourcing facility that voluntarily recalled multiple tirzepatide and semaglutide injectable lots in 2025 for lack of sterility assurance after an FDA inspection, the identical sterility/cGMP failure and GLP-1 recall as GenoGenix.",news_report,https://www.hmpgloballearningnetwork.com/site/pln/news/class-ii-recall-prorx-semaglutide-injections-due-lack-sterility-assurance,Confirmed: ProRx voluntarily recalled (Oct 2025) tirzepatide and semaglutide injectable lots for lack of sterility assurance following FDA Form 483 findings and a March 2025 warning letter; classified Class II recall.
ATK-PHARMA-053,"GenoGenix, LLC",Empower Pharmacy,United States,39.7837304,-100.445882,MEDIUM,confirmed,"One of the largest US 503B outsourcing facilities compounding sterile injectables at scale (including GLP-1s), carrying the same sterility-assurance and FDA-inspection exposure that shut down GenoGenix.",market,https://www.marketsandmarkets.com/ResearchInsight/compounding-pharmacy-companies.asp,MarketsandMarkets naming Empower Pharmacy among leading compounding-pharmacy / 503B players
ATK-PHARMA-053,"GenoGenix, LLC",QuVa Pharma,United States,39.7837304,-100.445882,MEDIUM,reconfirmed_via_search,A large FDA-registered 503B outsourcing facility focused on sterile injectables for hospitals; a sterility-assurance breach would trigger the same Class I recall and cGMP-shutdown exposure as GenoGenix.,news_report,https://www.hmpgloballearningnetwork.com/site/pln/news/fda-issues-class-ii-recall-quva-pharma-compounded-epidural-drug-products-due,"Confirmed: QuVa Pharma is an FDA-registered 503B sterile-injectables outsourcing facility with multiple sterility-assurance-related recalls (2025 epidural products) and repeat cGMP deficiency findings, matching the described risk profile."
ATK-PHARMA-053,"GenoGenix, LLC",Fagron Sterile Services US,United States,39.7837304,-100.445882,MEDIUM,confirmed,Among the largest US 503B sterile-compounding outsourcing facilities; its high-volume injectable production carries the same sterility/cGMP and FDA-enforcement exposure that ended GenoGenix's operations.,company,https://www.fagronsterile.com/503b-outsourcing-facility,Fagron Sterile Services US describing itself as a large 503B outsourcing facility for sterile compounding
ATK-PHARMA-054,Astellas employee (convicted individual),Takeda Pharmaceutical,Japan,36.5748441,139.2394179,MEDIUM,confirmed,"A top Japanese drug-maker with substantial operations and senior staff resident in China, exposed to the same counterespionage-law detention and geopolitical people-risk that convicted the Astellas employee.",market,https://www.globaldata.com/companies/top-companies-by-sector/healthcare/japan-companies-by-market-cap/,"GlobalData listing Takeda, Daiichi Sankyo and Astellas among top Japanese pharma companies operating in China"
ATK-PHARMA-054,Astellas employee (convicted individual),Daiichi Sankyo,Japan,35.6884593,139.7756693,MEDIUM,confirmed,"A major Japanese pharma with China operations and resident senior personnel, facing the same broad-national-security detention exposure under China's expanded espionage law that ensnared the Astellas employee.",market,https://www.globaldata.com/companies/top-companies-by-sector/healthcare/japan-companies-by-market-cap/,GlobalData listing Daiichi Sankyo among top Japanese pharma companies alongside Astellas
ATK-PHARMA-054,Astellas employee (convicted individual),"Eisai Co., Ltd.",Japan,36.5748441,139.2394179,DIRECTIONAL,model_inference,"A Japanese pharmaceutical multinational with a China footprint and expatriate senior staff, carrying the same China-exposure people-risk that produced the Astellas espionage conviction.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-055,Inotiv employees & former staff,Charles River Laboratories,United States,40.8562501,-82.2746813,DIRECTIONAL,model_inference,"A major US CRO handling the same class of proprietary drug-development research data and personal data that Qilin exfiltrated from Inotiv, exposed to the identical ransomware-on-a-CRO IP-and-PII threat.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-055,Inotiv employees & former staff,ICON plc,Ireland,52.865196,-7.9794599,DIRECTIONAL,model_inference,"A large clinical CRO custodian of sponsor trial data and personal data, facing the same ransomware encryption-and-double-extortion exposure that took Inotiv offline.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-055,Inotiv employees & former staff,IQVIA Holdings,United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"A CRO and health-data giant holding enormous volumes of research and personal health data, exposed to the same proprietary-research-theft and operational-disruption ransomware risk as Inotiv.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-056,Novo Nordisk A/S,Baxter International,United States,42.1593191,-87.8781685,MEDIUM,resourced_correctly,"Its North Cove, NC plant (~60% of US IV-fluid supply) was idled by Hurricane Helene, the concrete realization of the disaster-zone drug-plant concentration risk the JAMA study flags and that Novo shares by siting obesity-drug capacity in hurricane-exposed states.",news_report,https://www.fiercepharma.com/pharma/baxter-offers-recovery-timeline-after-major-iv-fluid-plant-closure-due-hurricane-helene,"Confirms Baxter's North Cove, NC plant (supplying ~60% of US IV fluids) was shut down by Hurricane Helene flooding, the disaster-zone drug-plant concentration risk described."
